5.000000000000000000e-01,4.988010263495222807e-01,4.997145465883163218e-01,5.030400091046076660e-01,5.070911714734838149e-01,5.077826675746229812e-01,5.069955418100194899e-01,5.100410432808247796e-01,5.132096441282059107e-01,5.100570666258078534e-01,5.229019600284329217e-01,5.396708162148435850e-01,5.609723811797689974e-01,5.458207754537335310e-01,5.372046684781000003e-01,5.403874667729690051e-01,5.354248704356215915e-01,5.501741406586300176e-01,5.525394029041141852e-01,5.404994748142040173e-01,5.433199448109871099e-01,5.365846683371223724e-01,5.373938597449849919e-01,5.478487215995493376e-01,5.516362651546191653e-01,5.426060946970883148e-01,5.410223558438049807e-01,5.455495077460323916e-01,5.546514803736567467e-01,5.560500801256226255e-01,5.538763604073028146e-01,5.554092700782107261e-01,5.549535681542007159e-01,5.558717436346370944e-01,5.558120251028625391e-01,5.554004329971177212e-01,5.571577611107849659e-01,5.539676729134090927e-01,5.557205769203442669e-01,5.466775298839662289e-01,5.461037183566280762e-01,5.490285153950912322e-01,5.522780493325283313e-01,5.347001284814639765e-01,5.317617873897412251e-01,5.314282208034385446e-01,5.191087896824232439e-01,5.150499228440974520e-01,5.155018254598515703e-01,5.106722362424743755e-01,5.036054486701766475e-01,5.054424825426584444e-01,5.095342785426318910e-01,4.868020360288614068e-01,4.813208591479630205e-01,4.960365781777503758e-01,5.109766182285592206e-01,4.960873292108745614e-01,5.191626625209485590e-01,5.103062181595348079e-01,5.323930437305758323e-01,5.157396672666927362e-01,5.120964004450934137e-01,5.157122683368287053e-01,5.252440393573154509e-01,5.076881642933296357e-01,5.070468358776554219e-01,5.027666590127727320e-01,5.150601713853064645e-01,5.160581120967935309e-01,5.214199362267950555e-01,5.380819243300963839e-01,5.415781583871409621e-01,5.292361938414023026e-01,5.047631927106916994e-01,5.036036003109274350e-01,4.790187363898367190e-01,4.851096279964405844e-01,4.779954252678573212e-01,4.871148991851263488e-01,4.733068332508908460e-01,4.667994402464701320e-01,4.764140769986293655e-01,4.762456357244886362e-01,4.682564001529155306e-01,4.641681964111281089e-01,4.692001775176553591e-01,4.589281884724036309e-01,4.670055133275849424e-01,4.695748444226884866e-01,4.686390807984566753e-01,4.830937667251036238e-01,4.857005411518592330e-01,4.893631655999947649e-01,4.927225170947308608e-01,4.894886582580252332e-01,4.830205580483460381e-01,4.940446262180469006e-01,5.170330767287791840e-01,5.050495906600578344e-01
2.500000000000000000e-01,2.434128284311493362e-01,2.452024784742870556e-01,2.436470372929645245e-01,2.508821505118338790e-01,2.530743524743686579e-01,2.474245125742420837e-01,2.440741989545719415e-01,2.512149504323824556e-01,2.286506796620395576e-01,2.208869813941523041e-01,2.200719355810828726e-01,2.210843200635526917e-01,2.364900545721942415e-01,2.225208947935335135e-01,2.426568410680417787e-01,2.373546713277622788e-01,2.445219765868222039e-01,2.509774919038407770e-01,2.580096163807181764e-01,2.674085175043889318e-01,2.632186032973559686e-01,2.584460701727560039e-01,2.931914031695472267e-01,3.227432193099320501e-01,3.086696204416493061e-01,3.134111503886674588e-01,3.034428915408269312e-01,2.795419446401674612e-01,2.460472987075637830e-01,2.326376720263398090e-01,2.180919189429535998e-01,2.218617306723396909e-01,2.054688782926620549e-01,2.045107800225011152e-01,1.901152620974755625e-01,1.406827952472402554e-01,1.232839647395329863e-01,1.422145831655096115e-01,1.013001769350526104e-01,1.166493993844635035e-01,1.020660805438653868e-01,1.160449026458533484e-01,7.506498028152946977e-02,1.234152645726883241e-01,1.194552910831646192e-01,1.321083816201386318e-01,1.046189121889672669e-01,1.494084280333051740e-01,1.198335075795089327e-01,1.828769029216009145e-01,2.030335920083838341e-01,2.078393730666110439e-01,1.842526619668304055e-01,1.506065356184106419e-01,1.669892716147742540e-01,1.676627027516365831e-01,1.411481204043092408e-01,1.354531245125185634e-01,1.253948459247862801e-01,1.229120658908869484e-01,1.114482181153545748e-01,1.341188807955038254e-01,1.240165718568205094e-01,8.623630238762504396e-02,8.558918006437774006e-02,1.074617227092414806e-01,7.934512931077444819e-02,6.413083070426806032e-02,7.954009570997021272e-02,5.942749465457673047e-02,6.661203584795025168e-02,6.758736349558823464e-02,7.711910554404793894e-02,7.116900879192072926e-02,9.469120666170724454e-02,6.003575262427828657e-02,5.726732362212094002e-02,2.854190664553642870e-02,3.562045144488415471e-02,3.254318797893877846e-02,2.847923383359600435e-02,4.583399471329754893e-03,-2.127926904707220720e-02,-1.507369388487958539e-04,-2.112846063704175090e-02,6.142401843629803626e-03,-6.219847543445183521e-03,5.081921643535760799e-03,6.999366149822517161e-04,-1.972675056844212099e-02,-3.846518618832868441e-02,-2.267848044294280135e-02,-1.755242524606228857e-02,-5.132028169150340546e-02,-4.788778056423240170e-02,-1.260839230172254577e-02,3.782033392972810465e-02,5.700079134480617871e-02,5.150495875316908612e-02
2.500000000000000000e-01,2.520188339648614106e-01,2.526118770137659730e-01,2.534704870984698655e-01,2.690654244756954250e-01,2.596068491342862217e-01,2.643799957709028203e-01,2.505992423052915141e-01,2.530210179150951810e-01,2.659308821912524934e-01,2.769212353643594748e-01,2.718262019751011560e-01,2.807169822211054711e-01,2.676935770713350093e-01,2.714599309887417156e-01,2.738242295210614463e-01,2.696027218903519485e-01,2.799396734861324676e-01,2.825265403469804926e-01,2.756220587607492445e-01,2.775035693971373840e-01,2.839769052668570382e-01,2.816844526597643283e-01,2.767933262947701589e-01,2.814703827724201468e-01,2.866135164030151339e-01,3.011413963365353608e-01,2.966351002921436830e-01,2.926698920118054881e-01,2.822131009777815169e-01,2.751665725027206411e-01,2.757612063790647050e-01,2.753554791337778362e-01,2.816900223042452245e-01,2.863191308379559596e-01,2.855492210953139431e-01,2.813064330784787459e-01,2.813671794016603944e-01,2.895070149860141107e-01,3.036837139238494632e-01,2.874077565944849200e-01,2.838021276429681383e-01,2.898029233903739454e-01,2.842399067487017539e-01,2.893595618987316320e-01,2.957996747284879491e-01,2.923326570957014425e-01,2.884602067893559108e-01,2.854364882283755289e-01,2.834554029195185954e-01,2.795344062385743400e-01,2.818241797141986527e-01,2.885476903603049204e-01,2.829244916501055807e-01,2.944810381574139435e-01,2.941686919280439017e-01,2.844846273536139614e-01,2.911372227606743301e-01,2.906687232626344319e-01,2.838912897252567347e-01,2.830660028230344571e-01,2.833333224151973195e-01,2.953722932576547944e-01,2.930718618769174166e-01,2.896342939417441698e-01,2.959526586222310240e-01,2.985483291364395275e-01,2.886857492655927615e-01,2.790452426840534517e-01,2.800345985678072691e-01,2.848661124733047334e-01,2.840887728120400357e-01,2.898799301028243680e-01,2.903207464029616269e-01,3.009986448435363893e-01,2.950903880668886980e-01,2.897621542226057056e-01,2.894355955558618465e-01,2.862485390504133087e-01,2.925043398541908313e-01,2.852823643047749380e-01,2.918715805847338363e-01,3.144212808950492821e-01,3.053511419452616393e-01,3.224031002065436136e-01,3.366152085276945538e-01,3.441827116082163407e-01,3.475274836938992418e-01,3.674211990015480711e-01,4.042951045928254716e-01,4.142843192251653983e-01,3.978745915656750620e-01,3.622177601825022908e-01,3.692254635641851745e-01,4.005631341260775247e-01,3.956625510856217609e-01,4.024330809580391466e-01,4.027385745986207799e-01,3.688233112925415891e-01,3.687790623229820208e-01
2.500000000000000000e-01,2.456447969799952502e-01,2.463614715993787396e-01,2.375082762240463830e-01,2.396693878102472697e-01,2.361741934822468303e-01,2.351031284965823809e-01,2.306944436406179744e-01,2.367276804251732814e-01,2.325224466742722151e-01,2.259647050428941761e-01,2.275994958585647043e-01,2.189954708707551601e-01,2.157294041632051018e-01,2.241909230106709783e-01,2.018287986198205874e-01,1.922148437974375845e-01,1.790561157622044264e-01,1.939350631714047146e-01,2.069256996313361685e-01,2.033306039966680800e-01,2.073162310066272995e-01,2.072540284931100596e-01,2.094554425420817878e-01,2.335201851087185809e-01,2.298207061085146552e-01,2.347017881395993544e-01,2.224871152988053546e-01,2.310052226763845973e-01,2.203438460329988913e-01,2.197607051702263892e-01,2.226936369550403250e-01,2.248379231612497309e-01,2.235572263214114508e-01,2.203744655638296135e-01,2.238984217912720898e-01,2.160682360130175839e-01,2.175341194836993841e-01,2.210291917601513723e-01,2.206579874682772779e-01,2.221269052647231179e-01,2.201012674212739773e-01,2.254556265444903063e-01,2.204228972075611415e-01,2.138250860927569108e-01,2.150258023638171867e-01,2.116732038138519900e-01,1.987821148334976140e-01,1.998443571916045658e-01,1.988420590559362988e-01,1.994756972315051835e-01,1.980187979597899661e-01,1.952516965705584362e-01,2.055958542196368866e-01,1.983426778311443428e-01,2.024468034970464403e-01,2.081067100356676358e-01,2.075921539590359077e-01,2.001707643171274642e-01,2.107419873372115837e-01,1.985900102223811248e-01,1.795789315466491398e-01,1.838699732900226924e-01,1.864944427182527731e-01,2.009802608803498425e-01,2.067127736578996400e-01,2.061912101569798594e-01,2.057166726547644264e-01,2.139716217274755250e-01,2.095079660929946019e-01,2.105737677321840862e-01,1.984281640695728099e-01,2.056843549192836074e-01,2.001896817805647599e-01,1.977026952813466243e-01,1.980961945056388118e-01,1.884603547596041817e-01,1.887520601644049056e-01,1.929380474651680166e-01,1.850170194693900039e-01,1.745467087919707339e-01,1.762779569829280857e-01,1.877564901508522732e-01,1.874325749818724351e-01,1.816689276577482248e-01,1.772441247786678553e-01,1.732431858805222602e-01,1.820369735726677374e-01,1.792360912939499618e-01,1.595308322996651373e-01,1.673870524047804953e-01,1.793408809563669104e-01,1.896134942670894274e-01,2.028327831204283782e-01,2.052006696367967287e-01,2.140626290590111336e-01,2.061461628653878941e-01,2.024948497151490556e-01,2.086496247039501817e-01,2.220282505494164671e-01
2.500000000000000000e-01,2.475246860753983480e-01,2.446136380692261747e-01,2.489554020866059092e-01,2.588659249159153131e-01,2.666010560373703875e-01,2.725677489934981712e-01,2.694579737506233030e-01,2.773826093246979929e-01,2.731733723691389115e-01,2.810770633065472479e-01,2.753258330950650312e-01,2.771075511412199321e-01,2.766386521051381608e-01,2.728961673413000666e-01,2.811290420355804787e-01,2.802792094623922647e-01,2.941751095771295565e-01,2.805973692201178538e-01,2.724092795438297632e-01,2.767787267300538256e-01,2.710731309929679256e-01,2.552136091665019868e-01,2.298774318507192382e-01,2.161076261067078341e-01,2.245289732838287866e-01,2.083888154187721053e-01,1.776229718714998074e-01,1.642656403643769081e-01,1.508926471553137527e-01,1.502534023534579655e-01,1.628551472567534575e-01,1.736601480856004853e-01,1.690528521327087363e-01,1.368527739692519674e-01,1.259974778316981792e-01,1.175281553014408814e-01,1.003648009504390648e-01,8.736092075571721960e-02,7.706983298615710520e-02,7.016705340606364805e-02,7.078308419033996213e-02,6.314584246063174866e-02,4.250615549077610411e-02,4.759461532798479194e-02,4.805351362450370478e-02,4.899730282256414826e-02,3.582383561732582072e-02,3.436700202461846765e-02,1.646935465355710629e-02,2.448083158930799280e-02,2.038453692367198783e-02,1.680588653181615266e-02,8.864218109293234282e-03,8.610671850060772070e-03,-2.410298772946360690e-02,-1.840792579002731300e-02,-1.665965916166527519e-02,-2.272836387594523444e-02,-1.929447587092061878e-02,-1.766148782889985849e-02,-2.751928732298855595e-02,-2.958013819716050555e-02,-3.444082078780615064e-02,-4.284804318741084611e-02,-3.678260626985803416e-02,-3.720292936820941698e-02,-3.826917469315824910e-02,-3.863690257612828471e-02,-3.752119670030842208e-02,-3.748074799619675185e-02,-4.116547110250874664e-02,-3.628280951282677330e-02,-5.013333350054496873e-02,-5.323742371867608986e-02,-5.004089332036767285e-02,-5.382552086973671490e-02,-3.580775884542984622e-02,-1.779059024736239641e-02,-1.656500197020634862e-02,-2.062885831553804700e-02,-1.221217834525883256e-02,-1.378006771705989411e-02,-1.260752337860940320e-02,-5.492716685399307540e-03,1.932612318417202546e-03,3.420104515414175081e-03,1.260256174748707221e-02,1.902973314490460227e-02,2.642043538043772205e-02,2.499768814393876770e-02,1.884449208880905474e-02,3.325855769387234262e-02,3.434184912654203448e-02,3.051723599885048516e-02,3.651361333851997626e-02,3.928144597651651859e-02,3.459078772345841601e-02,2.676314803166571568e-02,3.399131406465615013e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
